iteracion,fitness,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
120,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,12100,8088,1.846
121,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,12200,8088,1.846
122,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,12300,8088,1.846
123,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,12400,8088,1.846
124,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,12500,8088,1.846
125,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,12600,8088,1.846
126,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,12700,8088,1.846
127,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,12800,8088,1.846
128,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,12900,8088,1.846
129,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,13000,8088,1.846
130,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,13100,8088,1.846
131,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,13200,8088,1.846
132,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,13300,8088,1.846
133,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,13400,8088,1.846
134,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,13500,8088,1.846
135,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,13600,8088,1.846
136,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,13700,8088,1.846
137,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,13800,8088,1.846
138,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,13900,8088,1.846
139,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,14000,8088,1.846
140,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,14100,8088,1.846
141,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,14200,8088,1.846
142,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,14300,8088,1.846
143,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,14400,8088,1.846
144,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,14500,8088,1.846
145,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,14600,8088,1.846
146,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,14700,8088,1.846
147,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,14800,8088,1.846
148,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,14900,8088,1.846
149,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,15000,8088,1.846
150,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,15100,8088,1.846
151,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,15200,8088,1.846
152,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,15300,8088,1.846
