iteracion,fitness,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
243,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,24400,23914,4.493
244,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,24500,23914,4.493
245,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,24600,23914,4.493
246,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,24700,23914,4.493
247,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,24800,23914,4.493
248,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,24900,23914,4.493
249,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,25000,23914,4.493
250,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,25100,23914,4.493
251,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,25200,23914,4.493
252,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,25300,23914,4.493
253,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,25400,23914,4.493
254,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,25500,23914,4.493
255,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,25600,23914,4.493
256,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,25700,23914,4.493
257,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,25800,23914,4.493
258,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,25900,23914,4.493
259,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,26000,23914,4.493
260,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,26100,23914,4.493
261,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,26200,23914,4.493
262,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,26300,23914,4.493
263,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,26400,23914,4.493
264,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,26500,23914,4.493
265,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,26600,23914,4.493
266,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,26700,23914,4.493
267,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,26800,23914,4.493
268,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,26900,23914,4.493
269,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,27000,23914,4.493
270,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,27100,23914,4.493
271,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,27200,23914,4.493
272,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,27300,23914,4.493
273,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,27400,23914,4.493
274,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,27500,23914,4.493
275,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,27600,23914,4.493
276,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,27700,23914,4.493
277,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,27800,23914,4.493
278,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,27900,23914,4.493
279,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,28000,23914,4.493
280,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,28100,23914,4.493
281,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,28200,23914,4.493
282,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,28300,23914,4.493
283,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,28400,23914,4.493
284,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,28500,23914,4.493
285,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,28600,23914,4.493
286,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,28700,23914,4.493
287,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,28800,23914,4.493
288,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,28900,23914,4.493
289,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,29000,23914,4.493
290,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,29100,23914,4.493
291,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,29200,23914,4.493
292,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,29300,23914,4.493
293,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,29400,23914,4.493
294,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,29500,23914,4.493
295,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,29600,23914,4.493
296,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,29700,23914,4.493
297,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,29800,23914,4.493
298,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,29900,23914,4.493
299,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,30000,23914,4.493
300,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,30100,23914,4.493
301,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,30200,23914,4.493
302,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,30300,23914,4.493
303,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,30400,23914,4.493
304,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,30500,23914,4.493
305,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,30600,23914,4.493
306,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,30700,23914,4.493
307,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,30800,23914,4.493
308,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,30900,23914,4.493
309,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,31000,23914,4.493
