iteracion,semilla,fitness,gbestx,gbesty,poblacion,tasa_mutacion,fuerza_mutacion,tam_torneo,evals,evals to best,tiempo_al_mejor
231,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,23300,15552,2.587
232,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,23400,15552,2.587
233,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,23500,15552,2.587
234,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,23600,15552,2.587
235,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,23700,15552,2.587
236,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,23800,15552,2.587
237,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,23900,15552,2.587
238,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,24000,15552,2.587
239,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,24100,15552,2.587
240,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,24200,15552,2.587
241,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,24300,15552,2.587
242,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,24400,15552,2.587
243,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,24500,15552,2.587
244,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,24600,15552,2.587
245,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,24700,15552,2.587
246,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,24800,15552,2.587
247,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,24900,15552,2.587
248,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,25000,15552,2.587
249,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,25100,15552,2.587
250,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,25200,15552,2.587
251,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,25300,15552,2.587
252,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,25400,15552,2.587
253,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,25500,15552,2.587
254,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,25600,15552,2.587
255,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,25700,15552,2.587
256,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,25800,15552,2.587
257,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,25900,15552,2.587
258,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,26000,15552,2.587
